Hardware config,Submodule Instance,isRTL,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),PE,Padding (dimensions flattened),SIMD,Stride (dimensions flattened),accDataType (bits),cycles_estimate,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),op_type,outputDataType (bits),parallel_window,ram_style,weightDataType (bits),Total LUT,BRAM (36k eq.),DSP Blocks
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_13,1,,,,,,,,,,,,,,,,,,,,,,,,,,110,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_14,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_16,1,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_17,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_18,1,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_19,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,49,2.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.5,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,71,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w8_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,416,0.0,0
t2w2_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,2.0,4.0,,4750.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,242,0.0,0
t2w2_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,2.0,4.0,,4920.0,2.0,,,ConvolutionInputGenerator_rtl,2.0,0.0,distributed,,209,0.0,0
t2w2_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,2.0,,,ConvolutionInputGenerator_rtl,2.0,0.0,distributed,,161,0.0,0
t2w2_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,2.0,,,ConvolutionInputGenerator_rtl,2.0,0.0,distributed,,172,0.0,0
t2w2_run11_20_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,FMPadding_rtl,,,,,51,0.0,0
t2w2_run11_20_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,1.0,,,5184.0,2.0,,,FMPadding_rtl,,,,,47,0.0,0
t2w2_run11_20_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,2.0,,,FMPadding_rtl,,,,,41,0.0,0
t2w2_run11_20_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,2.0,,,FMPadding_rtl,,,,,47,0.0,0
t2w2_run11_20_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,7.0,,1.0,LabelSelect_hls,8.0,,,,58,0.0,0
t2w2_run11_20_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,16.0,36.0,,,1.0,,18.0,,13.0,8192.0,8.0,0.0,256.0,MVAU_hls,2.0,,,2.0,586,1.0,18
t2w2_run11_20_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,144.0,,,1.0,,9.0,,9.0,8192.0,2.0,0.0,64.0,MVAU_hls,2.0,,,2.0,395,0.5,9
t2w2_run11_20_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,16.0,72.0,,,1.0,,3.0,,8.0,6144.0,2.0,0.0,16.0,MVAU_hls,2.0,,,2.0,332,0.5,3
t2w2_run11_20_modify_folding_BOTH,MVAU_hls_3,0,,,,,,,,8.0,144.0,,,1.0,,1.0,,9.0,4608.0,2.0,0.0,4.0,MVAU_hls,2.0,,,2.0,779,0.5,1
t2w2_run11_20_modify_folding_BOTH,MVAU_hls_4,0,,,,,,,,6.0,32.0,,,1.0,,1.0,,7.0,192.0,2.0,1.0,1.0,MVAU_hls,7.0,,,2.0,322,0.5,1
t2w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_hls_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,256,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_13,1,,,,,,,,,,,,,,,,,,,,,,,,,,62,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_14,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_16,1,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_17,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_18,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_19,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,49,2.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.5,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,165,0.0,0
t2w4_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,2.0,4.0,,4750.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,242,0.0,0
t2w4_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,2.0,4.0,,4920.0,4.0,,,ConvolutionInputGenerator_rtl,4.0,0.0,distributed,,254,0.0,0
t2w4_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,4.0,,,ConvolutionInputGenerator_rtl,4.0,0.0,distributed,,170,0.0,0
t2w4_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,4.0,,,ConvolutionInputGenerator_rtl,4.0,0.0,distributed,,176,0.0,0
t2w4_run11_20_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,FMPadding_rtl,,,,,51,0.0,0
t2w4_run11_20_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,1.0,,,5184.0,4.0,,,FMPadding_rtl,,,,,47,0.0,0
t2w4_run11_20_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,4.0,,,FMPadding_rtl,,,,,41,0.0,0
t2w4_run11_20_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,4.0,,,FMPadding_rtl,,,,,47,0.0,0
t2w4_run11_20_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,11.0,,1.0,LabelSelect_hls,8.0,,,,65,0.0,0
t2w4_run11_20_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,16.0,36.0,,,1.0,,18.0,,14.0,8192.0,8.0,0.0,256.0,MVAU_hls,4.0,,,3.0,705,1.0,18
t2w4_run11_20_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,144.0,,,1.0,,9.0,,12.0,8192.0,4.0,0.0,64.0,MVAU_hls,4.0,,,3.0,610,0.5,9
t2w4_run11_20_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,16.0,72.0,,,1.0,,3.0,,11.0,6144.0,4.0,0.0,16.0,MVAU_hls,4.0,,,3.0,481,0.5,3
t2w4_run11_20_modify_folding_BOTH,MVAU_hls_3,0,,,,,,,,8.0,144.0,,,1.0,,1.0,,11.0,4608.0,4.0,0.0,4.0,MVAU_hls,4.0,,,3.0,802,0.5,1
t2w4_run11_20_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,32.0,,,1.0,,1.0,,11.0,192.0,4.0,1.0,1.0,MVAU_rtl,11.0,,,4.0,102,0.5,1
t2w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_hls_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,317,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_13,1,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_14,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_16,1,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_17,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_18,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_19,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,49,2.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.5,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,245,0.0,0
t2w2_run19_40_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,2375.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,245,0.0,0
t2w2_run19_40_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,4.0,4.0,,2460.0,2.0,,,ConvolutionInputGenerator_rtl,2.0,0.0,distributed,,199,0.0,0
t2w2_run19_40_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,2.0,,,ConvolutionInputGenerator_rtl,2.0,0.0,distributed,,161,0.0,0
t2w2_run19_40_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,2.0,,,ConvolutionInputGenerator_rtl,2.0,0.0,distributed,,172,0.0,0
t2w2_run19_40_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,2.0,,,2312.0,8.0,,,FMPadding_rtl,,,,,65,0.0,0
t2w2_run19_40_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,2.0,,,2592.0,2.0,,,FMPadding_rtl,,,,,46,0.0,0
t2w2_run19_40_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,2.0,,,FMPadding_rtl,,,,,41,0.0,0
t2w2_run19_40_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,2.0,,,FMPadding_rtl,,,,,47,0.0,0
t2w2_run19_40_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,7.0,,1.0,LabelSelect_hls,8.0,,,,58,0.0,0
t2w2_run19_40_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,16.0,36.0,,,2.0,,36.0,,13.0,2048.0,8.0,0.0,256.0,MVAU_hls,2.0,,,2.0,840,2.0,72
t2w2_run19_40_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,144.0,,,1.0,,24.0,,9.0,3072.0,2.0,0.0,64.0,MVAU_hls,2.0,,,2.0,530,1.0,24
t2w2_run19_40_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,16.0,72.0,,,1.0,,6.0,,8.0,3072.0,2.0,0.0,16.0,MVAU_hls,2.0,,,2.0,327,0.5,6
t2w2_run19_40_modify_folding_BOTH,MVAU_hls_3,0,,,,,,,,8.0,144.0,,,1.0,,2.0,,9.0,2304.0,2.0,0.0,4.0,MVAU_hls,2.0,,,2.0,471,0.5,2
t2w2_run19_40_modify_folding_BOTH,MVAU_hls_4,0,,,,,,,,6.0,32.0,,,1.0,,1.0,,7.0,192.0,2.0,1.0,1.0,MVAU_hls,7.0,,,2.0,322,0.5,1
t2w2_run19_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,331,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_13,1,,,,,,,,,,,,,,,,,,,,,,,,,,71,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_14,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_15,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_16,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_17,1,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_18,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_19,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,191,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_20,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,301,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w2_run19_40_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,391,0.0,0
t2w8_run19_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,2375.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,245,0.0,0
t2w8_run19_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_1,1,9.0,1.0,16.0,324.0,,,,,,,64.0,,,4.0,4.0,,2460.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,320,0.0,0
t2w8_run19_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_2,1,9.0,1.0,8.0,100.0,,,,,,,16.0,,,1.0,4.0,,1336.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,192,0.0,0
t2w8_run19_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_3,1,9.0,1.0,16.0,36.0,,,,,,,4.0,,,1.0,4.0,,816.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,205,0.0,0
t2w8_run19_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,2.0,,,2312.0,8.0,,,FMPadding_rtl,,,,,65,0.0,0
t2w8_run19_80_modify_folding_BOTH,FMPadding_rtl_1,1,,,,,256.0,,,,,16.0,,,1.0,2.0,,,2592.0,8.0,,,FMPadding_rtl,,,,,50,0.0,0
t2w8_run19_80_modify_folding_BOTH,FMPadding_rtl_2,1,,,,,64.0,,,,,8.0,,,1.0,1.0,,,800.0,8.0,,,FMPadding_rtl,,,,,41,0.0,0
t2w8_run19_80_modify_folding_BOTH,FMPadding_rtl_3,1,,,,,16.0,,,,,16.0,,,1.0,1.0,,,576.0,8.0,,,FMPadding_rtl,,,,,47,0.0,0
t2w8_run19_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,18.0,,1.0,LabelSelect_hls,8.0,,,,90,0.0,0
t2w8_run19_80_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,16.0,36.0,,,2.0,,36.0,,18.0,2048.0,8.0,0.0,256.0,MVAU_hls,8.0,,,7.0,6481,7.0,72
t2w8_run19_80_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,144.0,,,1.0,,24.0,,20.0,3072.0,8.0,0.0,64.0,MVAU_hls,8.0,,,8.0,4092,3.0,24
t2w8_run19_80_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,16.0,72.0,,,1.0,,6.0,,19.0,3072.0,8.0,0.0,16.0,MVAU_hls,8.0,,,8.0,3317,1.0,6
t2w8_run19_80_modify_folding_BOTH,MVAU_hls_3,0,,,,,,,,8.0,144.0,,,1.0,,2.0,,19.0,2304.0,8.0,0.0,4.0,MVAU_hls,8.0,,,7.0,3452,0.5,2
t2w8_run19_80_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,32.0,,,1.0,,1.0,,18.0,192.0,8.0,1.0,1.0,MVAU_rtl,18.0,,,7.0,109,0.5,1
t2w8_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,331,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_11,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t2w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_12,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
