model_id,session,timestamp,run_name,run_number,is_baseline,fifo_name,fifo_pos,fifo_impl_style,depth,is_constrained,up_out_fifo_depths,up_PE,up_SIMD,up_MH,up_MW,up_IFMChannels,up_OFMChannels,up_numChannels,up_Labels,up_inWidth,up_outWidth,up_IFMDim,up_OFMDim,up_KernelDim,up_Stride,up_inputBits,up_outputBits,up_weightBits,up_accBits,dn_layer_type,dn_impl_type,dn_PE,dn_SIMD,dn_op_type,dn_MH,dn_MW,dn_IFMChannels,dn_OFMChannels,dn_numChannels,dn_Labels,dn_inWidth,dn_outWidth,dn_IFMDim,dn_OFMDim,dn_KernelDim,dn_Stride,dn_inputBits,dn_outputBits,dn_weightBits,dn_accBits,up_layer_type,up_impl_type,up_op_type
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_8,16,rtl,2,0,2,1,8,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_11,22,rtl,93,1,93,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,2,MVAU_hls,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_12,24,rtl,2,0,2,1,2,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_13,26,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_14,28,rtl,138,1,138,1,1,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,MVAU,hls,1,1,MVAU_hls,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_15,30,rtl,2,0,2,1,1,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,MVAU,hls,1,1,MVAU_hls,6,32,0,0,0,0,0,0,0,0,0,1,2,7,2,7,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_16,32,rtl,2,0,2,1,1,6,32,0,0,0,0,0,0,0,0,0,1,2,7,2,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,6,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run9_optimized,9,0,StreamingFIFO_rtl_17,34,rtl,2,0,2,1,1,0,0,0,0,0,6,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_0,0,rtl,868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,,,
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_1,2,vivado,4624,1,4624,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,4,0,0,0,0,0,1156,256,0,4,8,8,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_2,4,rtl,2,0,2,1,1,0,0,4,0,0,0,0,0,1156,256,0,4,8,8,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,18,MVAU_hls,16,36,0,0,0,0,0,0,0,0,0,1,8,2,2,13,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_4,8,rtl,157,1,157,1,18,16,36,0,0,0,0,0,0,0,0,0,1,8,2,2,13,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_5,10,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,1,2,ConvolutionInputGenerator_rtl,0,0,16,0,0,0,0,0,324,64,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_7,14,rtl,2,0,2,1,2,0,0,16,0,0,0,0,0,324,64,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_8,16,rtl,82,1,82,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,8,MVAU_hls,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_9,18,rtl,2,0,2,1,8,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_11,22,rtl,2,0,2,1,1,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_12,24,rtl,93,1,93,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,2,MVAU_hls,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_13,26,rtl,2,0,2,1,2,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_14,28,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_15,30,rtl,138,1,138,1,1,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,MVAU,hls,1,1,MVAU_hls,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_16,32,rtl,2,0,2,1,1,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,MVAU,hls,1,1,MVAU_hls,6,32,0,0,0,0,0,0,0,0,0,1,2,7,2,7,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_17,34,rtl,2,0,2,1,1,6,32,0,0,0,0,0,0,0,0,0,1,2,7,2,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,6,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run10_optimized,10,0,StreamingFIFO_rtl_18,36,rtl,2,0,2,1,1,0,0,0,0,0,6,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_0,0,rtl,868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,,,
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_1,2,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_2,4,rtl,185,1,185,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,1,2,ConvolutionInputGenerator_rtl,0,0,4,0,0,0,0,0,1156,256,0,4,8,8,0,0,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,2,0,0,4,0,0,0,0,0,1156,256,0,4,8,8,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_4,8,vivado,439,1,439,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,18,MVAU_hls,16,36,0,0,0,0,0,0,0,0,0,1,8,2,2,13,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_5,10,vivado,298,1,298,1,18,16,36,0,0,0,0,0,0,0,0,0,1,8,2,2,13,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_7,14,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,1,2,ConvolutionInputGenerator_rtl,0,0,16,0,0,0,0,0,324,64,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_8,16,rtl,2,0,2,1,2,0,0,16,0,0,0,0,0,324,64,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_9,18,vivado,312,1,312,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,8,MVAU_hls,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_10,20,rtl,32,1,32,1,8,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_11,22,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_12,24,rtl,2,0,2,1,1,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_13,26,rtl,93,1,93,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,2,MVAU_hls,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_14,28,rtl,32,1,32,1,2,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_15,30,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_16,32,rtl,138,1,138,1,1,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,MVAU,hls,1,1,MVAU_hls,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_17,34,rtl,2,0,2,1,1,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,MVAU,hls,1,1,MVAU_hls,6,32,0,0,0,0,0,0,0,0,0,1,2,7,2,7,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_18,36,rtl,2,0,2,1,1,6,32,0,0,0,0,0,0,0,0,0,1,2,7,2,7,LabelSelect,hls,1,1,LabelSelect_hls,0,0,0,0,0,6,0,0,0,0,0,1,7,8,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run11_optimized,11,0,StreamingFIFO_rtl_19,38,rtl,2,0,2,1,1,0,0,0,0,0,6,0,0,0,0,0,1,7,8,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LabelSelect,hls,LabelSelect_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_0,0,rtl,868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,,,
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_1,2,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_2,4,rtl,185,1,185,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,1,2,ConvolutionInputGenerator_rtl,0,0,4,0,0,0,0,0,1156,256,0,4,8,8,0,0,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_3,6,rtl,2,0,2,1,2,0,0,4,0,0,0,0,0,1156,256,0,4,8,8,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_4,8,vivado,439,1,439,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,18,MVAU_hls,16,36,0,0,0,0,0,0,0,0,0,1,8,2,2,13,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_5,10,vivado,298,1,298,1,18,16,36,0,0,0,0,0,0,0,0,0,1,8,2,2,13,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_6,12,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_7,14,rtl,32,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,1,2,ConvolutionInputGenerator_rtl,0,0,16,0,0,0,0,0,324,64,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_8,16,rtl,2,0,2,1,2,0,0,16,0,0,0,0,0,324,64,0,4,2,2,0,0,StreamingDataWidthConverter,hls,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_9,18,rtl,104,1,104,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,9,MVAU_hls,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,StreamingDataWidthConverter,hls,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_10,20,rtl,2,0,2,1,9,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_11,22,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_12,24,rtl,2,0,2,1,1,0,0,8,0,0,0,0,0,100,16,0,4,2,2,0,0,StreamingDataWidthConverter,rtl,1,1,StreamingDataWidthConverter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_13,26,rtl,45,1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MVAU,hls,1,3,MVAU_hls,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,StreamingDataWidthConverter,rtl,StreamingDataWidthConverter
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_14,28,rtl,2,0,2,1,3,16,72,0,0,0,0,0,0,0,0,0,1,2,2,2,8,FMPadding,rtl,1,1,FMPadding_rtl,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,MVAU,hls,MVAU_hls
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_15,30,rtl,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,ConvolutionInputGenerator,rtl,1,1,ConvolutionInputGenerator_rtl,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,FMPadding,rtl,FMPadding_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_16,32,rtl,206,1,206,1,1,0,0,16,0,0,0,0,0,36,4,0,4,2,2,0,0,MVAU,hls,1,1,MVAU_hls,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,ConvolutionInputGenerator,rtl,ConvolutionInputGenerator_rtl
SAT6_T2W2,SAT6_T2W2_2026-04-02_15-14-59,2026-04-02_15-14-59,run12_optimized,12,0,StreamingFIFO_rtl_17,34,rtl,2,0,2,1,1,8,144,0,0,0,0,0,0,0,0,0,1,2,2,2,9,MVAU,hls,1,1,MVAU_hls,6,32,0,0,0,0,0,0,0,0,0,1,2,7,2,7,MVAU,hls,MVAU_hls
